batsman,date,runs,rolling_avg_runs
Ca Pujara,2010-04-10,139,137.2
Ca Pujara,2010-04-10,142,138.4
Ca Pujara,2010-04-10,149,141.0
Ca Pujara,2010-04-10,155,144.6
Ca Pujara,2010-04-10,155,148.0
Ca Pujara,2012-04-07,1,120.4
Ca Pujara,2012-04-07,1,92.2
Ca Pujara,2012-04-07,3,63.0
Ca Pujara,2012-04-07,4,32.8
Ca Pujara,2012-04-07,5,2.8
Ca Pujara,2012-04-07,12,5.0
Ca Pujara,2012-04-07,30,10.8
Ca Pujara,2012-04-07,34,17.0
Ca Pujara,2012-04-07,34,23.0
Ca Pujara,2012-04-07,36,29.2
Ca Pujara,2012-04-07,37,34.2
Ca Pujara,2012-04-07,37,35.6
Ca Pujara,2012-04-07,37,36.2
Ca Pujara,2012-04-12,198,69.0
Ca Pujara,2013-05-06,0,61.8
Ca Pujara,2013-05-06,0,54.4
Ca Pujara,2013-05-06,1,47.2
Ca Pujara,2013-05-06,3,40.4
Ca Pujara,2013-05-06,4,1.6
Ca Pujara,2013-05-06,16,4.8
Ca Pujara,2013-05-06,16,8.0
Ca Pujara,2013-05-06,18,11.4
Ca Pujara,2013-05-06,23,15.4
Ca Pujara,2013-05-06,23,19.2
Ca Pujara,2013-05-06,23,20.6
Ca Pujara,2013-05-06,24,22.2
Ca Pujara,2013-05-06,28,24.2
Ca Pujara,2013-05-06,29,25.4
Ca Pujara,2013-05-06,41,29.0
Ca Pujara,2013-05-06,45,33.4
Ca Pujara,2013-05-06,49,38.4
Ca Pujara,2013-05-06,53,43.4
Ca Pujara,2013-05-06,54,48.4
Ca Pujara,2013-05-06,58,51.8
Ca Pujara,2013-05-06,59,54.6
Ca Pujara,2013-05-06,61,57.0
Ca Pujara,2013-05-06,70,60.4
Ca Pujara,2013-05-06,70,63.6
Ca Pujara,2013-05-06,72,66.4
Ca Pujara,2013-05-06,72,69.0
Ca Pujara,2013-05-06,73,71.4
Ca Pujara,2013-05-06,73,72.0
Ca Pujara,2013-05-06,73,72.6
Ca Pujara,2013-05-06,73,72.8
Ca Pujara,2013-05-06,74,73.2
Ca Pujara,2013-05-06,82,75.0
Ca Pujara,2013-05-06,83,77.0
Ca Pujara,2013-05-06,92,80.8
Ca Pujara,2013-05-06,92,84.6
Ca Pujara,2013-05-06,93,88.4
Ca Pujara,2013-05-06,104,92.8
Ca Pujara,2013-05-06,108,97.8
Ca Pujara,2013-05-06,112,101.8
Ca Pujara,2013-05-06,113,106.0
Ca Pujara,2013-05-06,119,111.2
Ca Pujara,2013-05-06,123,115.0
Ca Pujara,2013-05-06,123,118.0
Ca Pujara,2013-05-06,123,120.2
Ca Pujara,2013-05-06,124,122.4
Ca Pujara,2013-05-06,127,124.0
Ca Pujara,2013-05-06,133,126.0
Ca Pujara,2013-05-06,133,128.0
Ca Pujara,2013-05-10,1,103.6
Ca Pujara,2013-05-10,1,79.0
Ca Pujara,2013-05-10,1,53.8
Ca Pujara,2013-05-10,1,27.4
Ca Pujara,2013-05-10,2,1.2
Ca Pujara,2013-05-10,10,3.0
Ca Pujara,2013-05-10,11,5.0
Ca Pujara,2013-05-10,18,8.4
Ca Pujara,2013-05-10,18,11.8
Ca Pujara,2013-05-10,18,15.0
Ca Pujara,2013-05-10,18,16.6
Ca Pujara,2013-05-10,19,18.2
Ca Pujara,2013-05-10,19,18.4
Ca Pujara,2013-05-10,23,19.4
Ca Pujara,2013-05-10,28,21.4
Ca Pujara,2013-05-10,28,23.4
Ca Pujara,2013-05-10,32,26.0
Ca Pujara,2013-05-10,32,28.6
Ca Pujara,2013-05-12,0,24.0
Ca Pujara,2013-05-12,0,18.4
Ca Pujara,2013-05-12,0,12.8
Ca Pujara,2013-05-12,1,6.6
Ca Pujara,2013-05-12,3,0.8
Ca Pujara,2013-05-12,3,1.4
Ca Pujara,2013-05-12,3,2.0
Ca Pujara,2013-05-12,4,2.8
Ca Pujara,2013-05-12,5,3.6
Ca Pujara,2013-05-12,11,5.2
Ca Pujara,2013-05-12,11,6.8
Ca Pujara,2013-05-12,11,8.4
Ca Pujara,2013-05-12,12,10.0
Ca Pujara,2013-05-12,15,12.0
Ca Pujara,2013-05-14,0,9.8
Ca Pujara,2013-05-14,4,8.4
Ca Pujara,2013-05-14,5,7.2
Ca Pujara,2013-05-14,7,6.2
Ca Pujara,2013-05-14,11,5.4
Ca Pujara,2013-05-14,11,7.6
Ca Pujara,2013-05-14,11,9.0
Ca Pujara,2013-05-14,11,10.2
Ca Pujara,2013-05-14,12,11.2
Ca Pujara,2013-05-14,12,11.4
Ca Pujara,2013-05-14,12,11.6
Ca Pujara,2013-05-14,13,12.0
Ca Pujara,2013-05-14,14,12.6
Ca Pujara,2013-05-14,15,13.2
Ca Pujara,2013-05-14,15,13.8
Ca Pujara,2013-05-14,19,15.2
Ca Pujara,2013-05-14,20,16.6
Ca Pujara,2013-05-14,21,18.0
Ca Pujara,2013-05-14,22,19.4
Ca Pujara,2013-05-14,22,20.8
Ca Pujara,2014-04-22,1,17.2
Ca Pujara,2014-04-22,3,13.8
Ca Pujara,2014-04-22,3,10.2
Ca Pujara,2014-04-22,3,6.4
Ca Pujara,2014-04-22,3,2.6
Ca Pujara,2014-04-22,3,3.0
Ca Pujara,2014-04-22,5,3.4
Ca Pujara,2014-04-22,20,6.8
Ca Pujara,2014-04-22,30,12.2
Ca Pujara,2014-04-22,30,17.6
Ca Pujara,2014-04-22,34,23.8
Ca Pujara,2014-04-22,38,30.4
Ca Pujara,2014-04-22,38,34.0
Ca Pujara,2014-04-22,38,35.6
Ca Pujara,2014-04-22,39,37.4
Ca Pujara,2014-04-22,43,39.2
Ca Pujara,2014-04-22,43,40.2
Ca Pujara,2014-04-22,45,41.6
Ca Pujara,2014-04-22,51,44.2
Ca Pujara,2014-04-22,52,46.8
Ca Pujara,2014-04-22,52,48.6
Ca Pujara,2014-04-22,53,50.6
Ca Pujara,2014-04-22,54,52.4
Ca Pujara,2014-04-22,56,53.4
Ca Pujara,2014-04-22,58,54.6
Ca Pujara,2014-04-22,59,56.0
Ca Pujara,2014-04-22,62,57.8
Ca Pujara,2014-04-22,62,59.4
Ca Pujara,2014-04-22,64,61.0
Ca Pujara,2014-04-22,77,64.8
Ca Pujara,2014-04-22,82,69.4
Ca Pujara,2014-04-22,86,74.2
Ca Pujara,2014-04-22,86,79.0
Ca Pujara,2014-04-26,0,66.2
Ca Pujara,2014-04-26,0,50.8
Ca Pujara,2014-04-26,4,35.2
Ca Pujara,2014-04-26,4,18.8
Ca Pujara,2014-04-26,6,2.8
Ca Pujara,2014-04-26,7,4.2
Ca Pujara,2014-04-26,8,5.8
Ca Pujara,2014-04-26,9,6.8
Ca Pujara,2014-05-03,0,6.0
Ca Pujara,2014-05-03,4,5.6
Ca Pujara,2014-05-03,4,5.0
Ca Pujara,2014-05-03,4,4.2
Ca Pujara,2014-05-03,4,3.2
Ca Pujara,2014-05-03,5,4.2
Ca Pujara,2014-05-03,5,4.4
Ca Pujara,2014-05-03,7,5.0
Ca Pujara,2014-05-03,8,5.8
Ca Pujara,2014-05-03,12,7.4
Ca Pujara,2014-05-03,13,9.0
Ca Pujara,2014-05-03,13,10.6
Ca Pujara,2014-05-03,13,11.8
Ca Pujara,2014-05-03,14,13.0
Ca Pujara,2014-05-03,19,14.4
Ca Pujara,2014-05-03,19,15.6
Ca Pujara,2014-05-03,20,17.0
Ca Pujara,2014-05-03,24,19.2
Ca Pujara,2014-05-03,24,21.2
Ca Pujara,2014-05-03,24,22.2
Ch Gayle,2009-04-19,1,1.0
Ch Gayle,2009-04-19,1,1.0
Ch Gayle,2009-04-19,1,1.0
Ch Gayle,2009-04-19,1,1.0
Ch Gayle,2009-04-19,2,1.2
Ch Gayle,2009-04-19,2,1.4
Ch Gayle,2009-04-19,2,1.6
Ch Gayle,2009-04-19,2,1.8
Ch Gayle,2009-04-19,2,2.0
Ch Gayle,2009-04-19,6,2.8
Ch Gayle,2009-04-19,12,4.8
Ch Gayle,2009-04-19,12,6.8
Ch Gayle,2009-04-29,2,6.8
Ch Gayle,2009-04-29,3,7.0
Ch Gayle,2009-04-29,3,6.4
Ch Gayle,2009-04-29,7,5.4
Ch Gayle,2009-04-29,8,4.6
Ch Gayle,2009-04-29,9,6.0
Ch Gayle,2009-04-29,13,8.0
Ch Gayle,2009-04-29,18,11.0
Ch Gayle,2009-04-29,23,14.2
Ch Gayle,2009-04-29,23,17.2
Ch Gayle,2009-04-29,23,20.0
Ch Gayle,2009-04-29,37,24.8
Ch Gayle,2009-04-29,39,29.0
Ch Gayle,2009-04-29,39,32.2
Ch Gayle,2009-04-29,43,36.2
Ch Gayle,2009-04-29,43,40.2
Ch Gayle,2009-04-29,44,41.6
Ch Gayle,2009-04-29,44,42.6
Ch Gayle,2009-04-29,44,43.6
Ch Gayle,2009-04-29,45,44.0
Ch Gayle,2009-04-29,45,44.4
Ch Gayle,2009-04-29,45,44.6
Ch Gayle,2009-04-29,46,45.0
Ch Gayle,2009-04-29,48,45.8
Ch Gayle,2009-04-29,48,46.4
Ch Gayle,2009-04-29,52,47.8
Ch Gayle,2009-04-29,53,49.4
Ch Gayle,2009-04-29,54,51.0
Ch Gayle,2009-04-29,55,52.4
Ch Gayle,2009-04-29,56,54.0
Ch Gayle,2009-04-29,56,54.8
Ch Gayle,2009-04-29,57,55.6
Ch Gayle,2009-04-29,59,56.6
Ch Gayle,2009-04-29,62,58.0
Ch Gayle,2009-04-29,64,59.6
Ch Gayle,2009-04-29,66,61.6
Ch Gayle,2009-04-29,70,64.2
Ch Gayle,2009-04-29,70,66.4
Ch Gayle,2009-05-03,5,55.0
Ch Gayle,2009-05-03,5,43.2
Ch Gayle,2009-05-03,5,31.0
Ch Gayle,2009-05-03,5,18.0
Ch Gayle,2009-05-03,5,5.0
Ch Gayle,2009-05-03,5,5.0
Ch Gayle,2009-05-03,7,5.4
Ch Gayle,2009-05-03,8,6.0
Ch Gayle,2009-05-03,8,6.6
Ch Gayle,2009-05-03,8,7.2
Ch Gayle,2009-05-03,9,8.0
Ch Gayle,2009-05-03,13,9.2
Ch Gayle,2009-05-03,14,10.4
Ch Gayle,2009-05-03,19,12.6
Ch Gayle,2009-05-03,23,15.6
Ch Gayle,2009-05-03,23,18.4
Ch Gayle,2009-05-03,23,20.4
Ch Gayle,2010-03-22,4,18.4
Ch Gayle,2010-03-22,5,15.6
Ch Gayle,2010-03-22,6,12.2
Ch Gayle,2010-03-22,6,8.8
Ch Gayle,2010-03-22,10,6.2
Ch Gayle,2010-03-22,11,7.6
Ch Gayle,2010-03-22,11,8.8
Ch Gayle,2010-03-22,11,9.8
Ch Gayle,2010-03-22,11,10.8
Ch Gayle,2010-03-22,11,11.0
Ch Gayle,2010-03-22,29,14.6
Ch Gayle,2010-03-22,29,18.2
Ch Gayle,2010-03-22,29,21.8
Ch Gayle,2010-03-22,33,26.2
Ch Gayle,2010-03-22,34,30.8
Ch Gayle,2010-03-22,34,31.8
Ch Gayle,2010-03-22,35,33.0
Ch Gayle,2010-03-22,35,34.2
Ch Gayle,2010-03-22,36,34.8
Ch Gayle,2010-03-22,37,35.4
Ch Gayle,2010-03-22,42,37.0
Ch Gayle,2010-03-22,44,38.8
Ch Gayle,2010-03-22,46,41.0
Ch Gayle,2010-03-22,52,44.2
Ch Gayle,2010-03-22,53,47.4
Ch Gayle,2010-03-22,55,50.0
Ch Gayle,2010-03-22,57,52.6
Ch Gayle,2010-03-22,58,55.0
Ch Gayle,2010-03-22,60,56.6
Ch Gayle,2010-03-22,61,58.2
Ch Gayle,2010-03-22,63,59.8
Ch Gayle,2010-03-22,65,61.4
Ch Gayle,2010-03-22,68,63.4
Ch Gayle,2010-03-22,70,65.4
Ch Gayle,2010-03-22,71,67.4
Ch Gayle,2010-03-22,71,69.0
Ch Gayle,2010-03-22,72,70.4
Ch Gayle,2010-03-22,73,71.4
Ch Gayle,2010-03-22,74,72.2
Ch Gayle,2010-03-22,75,73.0
Ch Gayle,2010-03-22,78,74.4
Ch Gayle,2010-03-22,78,75.6
Ch Gayle,2010-03-22,79,76.8
Ch Gayle,2010-03-22,85,79.0
Ch Gayle,2010-03-22,86,81.2
Ch Gayle,2010-03-22,95,84.6
Ch Gayle,2010-03-22,96,88.2
Ch Gayle,2010-03-22,97,91.8
Ch Gayle,2010-03-22,98,94.4
Ch Gayle,2010-03-22,106,98.4
Ch Gayle,2010-03-22,110,101.4
Ch Gayle,2010-03-22,111,104.4
Ch Gayle,2010-03-22,118,108.6
Ch Gayle,2010-03-22,120,113.0
Ch Gayle,2010-03-22,123,116.4
Ch Gayle,2010-03-22,124,119.2
Ch Gayle,2010-03-22,130,123.0
Ch Gayle,2010-03-22,134,126.2
Ch Gayle,2010-03-22,136,129.4
Ch Gayle,2010-03-22,137,132.2
Ch Gayle,2010-03-22,140,135.4
Ch Gayle,2010-03-22,142,137.8
Ch Gayle,2010-03-22,144,139.8
Ch Gayle,2010-03-22,147,142.0
Ch Gayle,2010-03-22,155,145.6
Ch Gayle,2010-03-27,0,117.6
Ch Gayle,2010-03-27,0,89.2
Ch Gayle,2010-03-27,4,61.2
Ch Gayle,2010-03-27,8,33.4
Ch Gayle,2010-03-27,11,4.6
Ch Gayle,2010-03-27,15,7.6
Ch Gayle,2010-03-27,19,11.4
Ch Gayle,2010-03-27,27,16.0
Ch Gayle,2010-03-27,27,19.8
Ch Gayle,2010-03-27,27,23.0
Ch Gayle,2010-03-27,28,25.6
Ch Gayle,2010-03-27,28,27.4
Ch Gayle,2010-03-27,28,27.6
Ch Gayle,2010-04-01,10,24.2
Ch Gayle,2010-04-01,10,20.8
Ch Gayle,2010-04-01,14,18.0
Ch Gayle,2010-04-01,14,15.2
Ch Gayle,2010-04-01,15,12.6
Ch Gayle,2010-04-01,15,13.6
Ch Gayle,2010-04-01,15,14.6
Ch Gayle,2010-04-04,10,13.8
Ch Gayle,2010-04-04,13,13.6
Ch Gayle,2010-04-04,17,14.0
Ch Gayle,2010-04-04,17,14.4
Ch Gayle,2010-04-04,21,15.6
Ch Gayle,2010-04-04,21,17.8
Ch Gayle,2010-04-04,21,19.4
Ch Gayle,2010-04-04,25,21.0
Ch Gayle,2010-04-04,51,27.8
Ch Gayle,2010-04-04,52,34.0
Ch Gayle,2010-04-04,54,40.6
Ch Gayle,2010-04-04,54,47.2
Ch Gayle,2010-04-04,55,53.2
Ch Gayle,2010-04-04,56,54.2
Ch Gayle,2010-04-04,57,55.2
Ch Gayle,2010-04-04,58,56.0
Ch Gayle,2010-04-04,58,56.8
Ch Gayle,2010-04-04,58,57.4
Ch Gayle,2010-04-04,59,58.0
Ch Gayle,2010-04-04,61,58.8
Ch Gayle,2010-04-04,65,60.2
Ch Gayle,2010-04-04,66,61.8
Ch Gayle,2010-04-04,71,64.4
Ch Gayle,2010-04-04,72,67.0
Ch Gayle,2010-04-04,78,70.4
Ch Gayle,2010-04-04,80,73.4
Ch Gayle,2010-04-04,85,77.2
Ch Gayle,2010-04-04,89,80.8
Ch Gayle,2010-04-04,96,85.6
Ch Gayle,2010-04-04,102,90.4
Ch Gayle,2010-04-04,108,96.0
Ch Gayle,2010-04-04,114,101.8
Ch Gayle,2010-04-04,119,107.8
Ch Gayle,2010-04-04,121,112.8
Ch Gayle,2010-04-04,127,117.8
Ch Gayle,2010-04-04,128,121.8
Ch Gayle,2010-04-04,133,125.6
Ch Gayle,2010-04-04,140,129.8
Ch Gayle,2010-04-04,141,133.8
Ch Gayle,2010-04-04,148,138.0
Ch Gayle,2010-04-04,149,142.2
Ch Gayle,2010-04-04,150,145.6
Ch Gayle,2010-04-04,157,149.0
Ch Gayle,2010-04-04,157,152.2
Ch Gayle,2010-04-07,9,124.4
Ch Gayle,2010-04-07,23,99.2
Ch Gayle,2010-04-07,28,74.8
Ch Gayle,2010-04-07,32,49.8
Ch Gayle,2010-04-07,38,26.0
Ch Gayle,2010-04-07,41,32.4
Ch Gayle,2010-04-07,46,37.0
Ch Gayle,2010-04-07,50,41.4
Ch Gayle,2010-04-07,57,46.4
Ch Gayle,2010-04-07,57,50.2
Ch Gayle,2010-04-07,57,53.4
Ch Gayle,2010-04-07,61,56.4
Ch Gayle,2010-04-07,65,59.4
Ch Gayle,2010-04-07,67,61.4
Ch Gayle,2010-04-07,69,63.8
Ch Gayle,2010-04-07,74,67.2
Ch Gayle,2010-04-07,76,70.2
Ch Gayle,2010-04-07,85,74.2
Ch Gayle,2010-04-07,87,78.2
Ch Gayle,2010-04-07,88,82.0
Ch Gayle,2010-04-07,94,86.0
Ch Gayle,2010-04-07,94,89.6
Ch Gayle,2010-04-10,2,73.0
Ch Gayle,2010-04-10,3,56.2
Ch Gayle,2010-04-10,7,40.0
Ch Gayle,2010-04-10,7,22.6
Ch Gayle,2010-04-10,11,6.0
Ch Gayle,2010-04-10,12,8.0
Ch Gayle,2010-04-10,12,9.8
Ch Gayle,2010-04-10,13,11.0
Ch Gayle,2010-04-10,15,12.6
Ch Gayle,2010-04-10,17,13.8
Ch Gayle,2010-04-10,21,15.6
Ch Gayle,2010-04-10,26,18.4
Ch Gayle,2010-04-10,30,21.8
Ch Gayle,2010-04-10,41,27.0
Ch Gayle,2010-04-10,47,33.0
Ch Gayle,2010-04-10,51,39.0
Ch Gayle,2010-04-10,52,44.2
Ch Gayle,2010-04-13,2,38.6
Ch Gayle,2010-04-13,3,31.0
Ch Gayle,2010-04-13,17,25.0
Ch Gayle,2010-04-13,17,18.2
Ch Gayle,2011-04-29,0,7.8
Ch Gayle,2011-04-29,0,7.4
Ch Gayle,2011-04-29,0,6.8
Ch Gayle,2011-04-29,2,3.8
Ch Gayle,2011-04-29,2,0.8
Ch Gayle,2011-04-29,3,1.4
Ch Gayle,2011-04-29,4,2.2
Ch Gayle,2011-04-29,12,4.6
Ch Gayle,2011-04-29,12,6.6
Ch Gayle,2011-04-29,18,9.8
Ch Gayle,2011-04-29,18,12.8
Ch Gayle,2011-04-29,24,16.8
Ch Gayle,2011-04-29,28,20.0
Ch Gayle,2011-04-29,32,24.0
Ch Gayle,2011-04-29,39,28.2
Ch Gayle,2011-04-29,40,32.6
Ch Gayle,2011-04-29,41,36.0
Ch Gayle,2011-04-29,45,39.4
Ch Gayle,2011-04-29,51,43.2
Ch Gayle,2011-04-29,57,46.8
Ch Gayle,2011-04-29,57,50.2
Ch Gayle,2011-04-29,60,54.0
Ch Gayle,2011-04-29,67,58.4
Ch Gayle,2011-04-29,69,62.0
Ch Gayle,2011-04-29,74,65.4
Ch Gayle,2011-04-29,74,68.8
Ch Gayle,2011-05-06,0,56.8
Ch Gayle,2011-05-06,0,43.4
Ch Gayle,2011-05-06,4,30.4
Ch Gayle,2011-05-06,5,16.6
Ch Gayle,2011-05-06,9,3.6
Ch Gayle,2011-05-06,9,5.4
Ch Gayle,2011-05-06,9,7.2
Ch Gayle,2011-05-06,9,8.2
Ch Gayle,2011-05-06,9,9.0
Ch Gayle,2011-05-06,12,9.6
Ch Gayle,2011-05-06,12,10.2
Ch Gayle,2011-05-06,12,10.8
Ch Gayle,2011-05-06,13,11.6
Ch Gayle,2011-05-06,23,14.4
Ch Gayle,2011-05-06,29,17.8
Ch Gayle,2011-05-06,30,21.4
Ch Gayle,2011-05-06,38,26.6
Ch Gayle,2011-05-06,42,32.4
Ch Gayle,2011-05-06,42,36.2
Ch Gayle,2011-05-06,43,39.0
Ch Gayle,2011-05-06,47,42.4
Ch Gayle,2011-05-06,48,44.4
Ch Gayle,2011-05-06,55,47.0
Ch Gayle,2011-05-06,61,50.8
Ch Gayle,2011-05-06,67,55.6
Ch Gayle,2011-05-06,71,60.4
Ch Gayle,2011-05-06,72,65.2
Ch Gayle,2011-05-06,77,69.6
Ch Gayle,2011-05-06,88,75.0
Ch Gayle,2011-05-06,89,79.4
Ch Gayle,2011-05-06,95,84.2
Ch Gayle,2011-05-06,101,90.0
Ch Gayle,2011-05-06,101,94.8
Ch Gayle,2011-05-06,102,97.6
Ch Gayle,2011-05-06,114,102.6
Ch Gayle,2011-05-06,118,107.2
Ch Gayle,2011-05-06,122,111.4
Ch Gayle,2011-05-06,126,116.4
Ch Gayle,2011-05-06,126,121.2
Ch Gayle,2011-05-06,127,123.8
Ch Gayle,2011-05-06,134,127.0
Ch Gayle,2011-05-06,135,129.6
Ch Gayle,2011-05-06,141,132.6
Ch Gayle,2011-05-06,142,135.8
Ch Gayle,2011-05-06,145,139.4
Ch Gayle,2011-05-06,149,142.4
Ch Gayle,2011-05-06,150,145.4
Ch Gayle,2011-05-06,154,148.0
Ch Gayle,2011-05-06,154,150.4
Ch Gayle,2011-05-24,5,122.4
Ch Gayle,2011-05-24,6,93.8
Ch Gayle,2011-05-24,12,66.2
Ch Gayle,2011-05-24,12,37.8
Ch Gayle,2011-05-24,12,9.4
Ch Gayle,2011-05-24,22,12.8
Ch Gayle,2011-05-24,24,16.4
Ch Gayle,2011-05-24,30,20.0
Ch Gayle,2011-05-24,30,23.6
Ch Gayle,2011-05-27,2,21.6
Ch Gayle,2011-05-27,6,18.4
Ch Gayle,2011-05-27,10,15.6
Ch Gayle,2011-05-27,15,12.6
Ch Gayle,2011-05-27,21,10.8
Ch Gayle,2011-05-27,23,15.0
Ch Gayle,2011-05-27,27,19.2
Ch Gayle,2011-05-27,40,25.2
Ch Gayle,2011-05-27,40,30.2
Ch Gayle,2011-05-27,44,34.8
Ch Gayle,2011-05-27,44,39.0
Ch Gayle,2011-05-27,45,42.6
Ch Gayle,2011-05-27,57,46.0
Ch Gayle,2011-05-27,62,50.4
Ch Gayle,2011-05-27,66,54.8
Ch Gayle,2011-05-27,67,59.4
Ch Gayle,2011-05-27,67,63.8
Ch Gayle,2011-05-27,67,65.8
Ch Gayle,2011-05-27,67,66.8
Ch Gayle,2011-05-27,68,67.2
Ch Gayle,2011-05-27,69,67.6
Ch Gayle,2011-05-27,74,69.0
Ch Gayle,2011-05-27,74,70.4
Ch Gayle,2011-05-27,75,72.0
Ch Gayle,2011-05-27,88,76.0
Ch Gayle,2011-05-27,91,80.4
Ch Gayle,2011-05-27,93,84.2
Ch Gayle,2011-05-27,95,88.4
Ch Gayle,2011-05-27,99,93.2
Ch Gayle,2011-05-27,100,95.6
Ch Gayle,2011-05-27,101,97.6
Ch Gayle,2011-05-27,103,99.6
Ch Gayle,2011-05-27,104,101.4
Ch Gayle,2011-05-27,111,103.8
Ch Gayle,2011-05-27,113,106.4
Ch Gayle,2011-05-27,114,109.0
Ch Gayle,2011-05-27,115,111.4
Ch Gayle,2011-05-27,117,114.0
Ch Gayle,2011-05-27,118,115.4
Ch Gayle,2011-05-27,119,116.6
Ch Gayle,2011-05-27,121,118.0
Ch Gayle,2011-05-27,121,119.2
Ch Gayle,2011-05-27,122,120.2
Ch Gayle,2011-05-27,123,121.2
Ch Gayle,2011-05-27,130,123.4
Ch Gayle,2011-05-27,137,126.6
Ch Gayle,2011-05-27,143,131.0
Ch Gayle,2011-05-27,144,135.4
Ch Gayle,2011-05-27,147,140.2
Ch Gayle,2011-05-27,148,143.8
Ch Gayle,2012-04-12,7,117.8
Ch Gayle,2012-04-12,7,90.6
Ch Gayle,2012-04-12,9,63.6
Ch Gayle,2012-04-12,15,37.2
Ch Gayle,2012-04-12,39,15.4
Ch Gayle,2012-04-12,52,24.4
Ch Gayle,2012-04-12,55,34.0
Ch Gayle,2012-04-12,58,43.8
Ch Gayle,2012-04-12,63,53.4
Ch Gayle,2012-04-12,65,58.6
Ch Gayle,2012-04-12,66,61.4
Ch Gayle,2012-04-12,68,64.0
Ch Gayle,2012-04-12,69,66.2
Ch Gayle,2012-04-12,75,68.6
Ch Gayle,2012-04-12,81,71.8
Ch Gayle,2012-04-12,82,75.0
Ch Gayle,2012-04-12,84,78.2
Ch Gayle,2012-04-12,90,82.4
Ch Gayle,2012-04-12,90,85.4
Ch Gayle,2012-04-12,92,87.6
Ch Gayle,2012-04-12,97,90.6
Ch Gayle,2012-04-12,99,93.6
Ch Gayle,2012-04-12,110,97.6
Ch Gayle,2012-04-12,111,101.8
Ch Gayle,2012-04-12,116,106.6
Ch Gayle,2012-04-12,117,110.6
Ch Gayle,2012-04-12,120,114.8
Ch Gayle,2012-04-12,122,117.2
Ch Gayle,2012-04-12,122,119.4
Ch Gayle,2012-04-12,128,121.8
Ch Gayle,2012-04-12,134,125.2
Ch Gayle,2012-04-12,135,128.2
Ch Gayle,2012-04-12,141,132.0
Ch Gayle,2012-04-12,142,136.0
Ch Gayle,2012-04-12,144,139.2
Ch Gayle,2012-04-12,145,141.4
Ch Gayle,2012-04-12,150,144.4
Ch Gayle,2012-04-12,159,148.0
Ch Gayle,2012-04-12,160,151.6
Ch Gayle,2012-04-12,162,155.2
Ch Gayle,2012-04-23,62,138.6
Ch Gayle,2012-04-23,62,121.0
Ch Gayle,2012-04-23,62,101.6
Ch Gayle,2012-04-23,63,82.2
Ch Gayle,2012-04-23,64,62.6
Ch Gayle,2012-04-23,64,63.0
Ch Gayle,2012-04-23,67,64.0
Ch Gayle,2012-04-23,67,65.0
Ch Gayle,2012-05-02,8,54.0
Ch Gayle,2012-05-02,9,43.0
Ch Gayle,2012-05-02,9,32.0
Ch Gayle,2012-05-02,10,20.6
Ch Gayle,2012-05-02,10,9.2
Ch Gayle,2012-05-02,11,9.8
Ch Gayle,2012-05-02,16,11.2
Ch Gayle,2012-05-02,20,13.4
Ch Gayle,2012-05-02,24,16.2
Ch Gayle,2012-05-02,30,20.2
Ch Gayle,2012-05-02,31,24.2
Ch Gayle,2012-05-02,33,27.6
Ch Gayle,2012-05-02,33,30.2
Ch Gayle,2012-05-02,34,32.2
Ch Gayle,2012-05-02,35,33.2
Ch Gayle,2012-05-02,36,34.2
Ch Gayle,2012-05-02,43,36.2
Ch Gayle,2012-05-02,46,38.8
Ch Gayle,2012-05-02,48,41.6
Ch Gayle,2012-05-02,54,45.4
Ch Gayle,2012-05-02,55,49.2
Ch Gayle,2012-05-02,59,52.4
Ch Gayle,2012-05-02,61,55.4
Ch Gayle,2012-05-02,61,58.0
Ch Gayle,2012-05-02,62,59.6
Ch Gayle,2012-05-02,64,61.4
Ch Gayle,2012-05-02,70,63.6
Ch Gayle,2012-05-02,72,65.8
Ch Gayle,2012-05-02,74,68.4
Ch Gayle,2012-05-02,84,72.8
Ch Gayle,2012-05-02,85,77.0
Ch Gayle,2012-05-02,86,80.2
Ch Gayle,2012-05-02,91,84.0
Ch Gayle,2012-05-02,95,88.2
Ch Gayle,2012-05-02,101,91.6
Ch Gayle,2012-05-02,109,96.4
Ch Gayle,2012-05-02,116,102.4
Ch Gayle,2012-05-02,117,107.6
Ch Gayle,2012-05-02,118,112.2
Ch Gayle,2012-05-02,120,116.0
Ch Gayle,2012-05-02,121,118.4
Ch Gayle,2012-05-02,122,119.6
Ch Gayle,2012-05-02,126,121.4
Ch Gayle,2012-05-02,126,123.0
Ch Gayle,2012-05-11,0,99.0
Ch Gayle,2012-05-11,0,74.8
Ch Gayle,2012-05-11,0,50.4
Ch Gayle,2012-05-11,1,25.4
Ch Gayle,2012-05-11,3,0.8
Ch Gayle,2012-05-11,5,1.8
Ch Gayle,2012-05-11,10,3.8
Ch Gayle,2012-05-11,11,6.0
Ch Gayle,2012-05-11,17,9.2
Ch Gayle,2012-05-11,17,12.0
Ch Gayle,2012-05-11,17,14.4
Ch Gayle,2012-05-11,18,16.0
Ch Gayle,2012-05-11,25,18.8
Ch Gayle,2012-05-11,29,21.2
Ch Gayle,2012-05-11,29,23.6
Ch Gayle,2012-05-11,29,26.0
Ch Gayle,2012-05-11,31,28.6
Ch Gayle,2012-05-11,37,31.0
Ch Gayle,2012-05-11,41,33.4
Ch Gayle,2012-05-11,48,37.2
